Order ID,Order Date,Customer ID,Product ID,Quantity,Country,Coffee Type,Coffee Name,Roast Type,Roast Name,Size,Unit Price,Sales,Loyalty Card
UKS-93055-397,2022-07-13,13082-41034-PD,A-D-2.5,5,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,114.42499999999998,No
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1,United States,Lib,Liberica,M,Medium,0.2,4.365,4.365,No
IBW-87442-480,2022-07-14,79814-23626-JR,A-L-2.5,1,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,29.784999999999997,Yes
LOU-41819-242,2022-07-14,88060-50676-MV,R-M-1,2,United States,Rob,Robusta,M,Medium,1.0,9.95,19.9,Yes
RGM-01187-513,2022-07-15,28121-11641-UA,E-D-0.2,6,United States,Exc,Excelsa,D,Dark,0.2,3.645,21.87,No
ZGK-97262-313,2022-07-16,02536-18494-AQ,E-M-2.5,3,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,94.87499999999999,Yes
EEG-74197-843,2022-07-17,25729-68859-UA,E-L-1,4,United States,Exc,Excelsa,L,Light,1.0,14.85,59.4,No
FWE-98471-488,2022-07-19,27930-59250-JT,L-L-1,5,United States,Lib,Liberica,L,Light,1.0,15.85,79.25,No
NNB-20459-430,2022-07-25,79825-17822-UH,L-M-0.2,2,United States,Lib,Liberica,M,Medium,0.2,4.365,8.73,No
UGK-07613-982,2022-07-28,57808-90533-UE,A-M-0.5,3,United States,Ara,Arabica,M,Medium,0.5,6.75,20.25,No
TYP-85767-944,2022-07-29,51497-50894-WU,R-M-2.5,2,Ireland,Rob,Robusta,M,Medium,2.5,22.884999999999998,45.769999999999996,Yes
CHE-78995-767,2022-08-02,00888-74814-UZ,A-D-0.5,3,Ireland,Ara,Arabica,D,Dark,0.5,5.97,17.91,No
BLQ-03709-265,2022-08-04,72463-75685-MV,R-L-0.2,3,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,10.754999999999999,No
BLQ-03709-265,2022-08-04,72463-75685-MV,R-M-0.2,5,United States,Rob,Robusta,M,Medium,0.2,2.985,14.924999999999999,No
HCA-87224-420,2022-08-04,62682-27930-PD,E-M-0.5,5,United States,Exc,Excelsa,M,Medium,0.5,8.25,41.25,Yes
IOM-51636-823,2022-08-06,04609-95151-XH,A-D-1,3,United States,Ara,Arabica,D,Dark,1.0,9.95,29.849999999999998,No
XUR-14132-391,2022-08-08,96836-09258-RI,R-D-0.5,4,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,21.479999999999997,Yes
SNZ-44595-152,2022-08-12,06136-65250-PG,R-L-1,2,United States,Rob,Robusta,L,Light,1.0,11.95,23.9,Yes
PQA-54820-810,2022-08-17,91460-04823-BX,A-L-1,3,United States,Ara,Arabica,L,Light,1.0,12.95,38.849999999999994,No
HHO-79903-185,2022-08-19,53893-01719-CL,A-L-2.5,1,Ireland,Ara,Arabica,L,Light,2.5,29.784999999999997,29.784999999999997,Yes
XKB-41924-202,2022-08-19,45089-52817-WN,L-D-0.5,2,United States,Lib,Liberica,D,Dark,0.5,7.77,15.54,No
